ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
DOCS;DOCS-7700;support keysexamined docsexamined hassortstage across ops commands mongodb 3 4 docsunder server 23257 added profiler slow diagnostic log support keysexamined docsexamined hassortstage across relevant user read write commands operations see server 23257 specifics please use ticket determine whether docs changes needed implement currently describe system profile collection metrics page https docs mongodb org manual reference database profiler see currently state operations commands apply;2016-04-20T17:38:52.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-7720;comment manual release notes 3 2 upgrade txt theres information upgrade windows installation 3 2 e g 3 0 install existing directory automatic service set installer stop start redefine etc;2016-04-22T15:52:54.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-7737;3 4 add documentation keysinserted keysdeleted metrics keysinserted keysdeleted metrics added mongod diagnostics server 23271 metrics available via slow diagnostic logging profiler definitions keysinserted number index keys inserted given write operation keysdeleted number index keys deleted given write operation note define operation single user operation find followed getmore returned cursor would count separate operations operations report keysinserted# insert# update# findandmodifyoperations report keysdeleted# delete# update# findandmodify;2016-04-25T15:09:12.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7738;fix replica set majority determination removing member replica set page says need retain majority members original replica set sentence wrong misleading since removing member new original replica set need majority replica set maintain writability;2016-04-25T16:18:26.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7752;3 4 rel notes document auth rolling upgrade blurb transitiontoauth link tutorial setting;2016-04-26T12:59:07.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-7761;mongodb 3 4 remove keyupdates fastmod idhack moved metrics mongodb 3 4several metrics removed mongod following table details changes please update 3 4 documentation reflect metric removed diagnostic log removed profiler removed serverstatus note keyupdates yes yes n replaced keysinserted keysdeleted docs 7737 fastmod yes yes yes roughly derived via nmoved keysinserted keysdeleted metrics idhack yes yes yes reporting via plansummary per operation widely available server 23259 moved yes yes n useful given report nmoved;2016-04-27T15:49:08.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7787;ismaster lastwrite field run replicaset ismaster command returns new top level field called lastwrite lastwrite contains optime lastwritedate optime date last applied write server enablemajorityreadconcern specified majorityoptime majoritywritedate also appear return optime date last committed snapshot latest optime date writes would returned readconcern majority read issued server noformat lastwrite optime ts timestamp 1462197355 1 numberlong 1 lastwritedate isodate 2016 05 02t135555z majorityoptime ts timestamp 1462197355 1 numberlong 1 majoritywritedate isodate 2016 05 02t135555z noformat;2016-05-02T14:07:04.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7791;comment manual reference connection string txt using driver connect mongodb usernamepassword appear constraints characters present username password punctuation excluding including period parens username password connect failed start failed heroku atthis auth decodeuricomponent auth;2016-05-03T01:01:20.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7792;mod silently truncates decimal arguments integers mod conditional operator casts inputs longs executing modulo calculation comparison truncates decimal values back integer parts causing users get unexpected results example db collname f1 holds 0 0 5 1 0 1 5 2 0 2 5 3 0 9 0 9 5 10 statements code db collname find f1 mod 5 5 2 5 db collname find f1 mod 5 2 code return 2 0 2 5 7 0 7 5 dont return documents f1 5 5 2 5 return floor f1 floor 5 5 floor 2 5 accept mongodb integer division stores numbers binary floating point floating point calculations prone rounding errors think make clearer manual entry mod https docs mongodb org manual reference operator query mod users expect mod behave way databases applications programming environments etc generic mathematical term;2016-05-03T04:50:57.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-7939;comment manual core journaling txt duplicate phrase journaling process section quote journal operations applied shared view flushed disk e pages shared view private view sync mongodb asks operating system remap shared view private view order save physical ram +mongodb routinely asks operating system remap shared view private view order save physical ram + quote;2016-05-23T10:05:45.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-7937;make clear ssl certificates expected pem format need make clear probably https docs mongodb com manual core security transport encryption #certificates ssl certificates must pem format different format customers must refer issuing authority use custom means convert certificates required format pem;2016-05-23T06:58:42.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7924;add mongod options snapshot data document save mongod options used snapshot job snapshot document use options starting mongod pit queryable restore theftjobs rollbackjobs restore snapshots copy snapshots options job;2016-05-20T02:02:07.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-7923;incorrect example db clonecollection documentation example db clonecollection page https docs mongodb com manual reference method db clonecollection stated code db clonecollection mongodb example net27017 users profile active true code users profile collection name incorrect since currently db clonecollection function auto appends current database name https github com mongodb mongo blob v3 4 src mongo shell db js#l382 correct example assuming users database code db clonecollection mongodb example net27017 profile active true code;2016-05-20T02:01:39.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-7911;configurable write concern oplog store writes sync writes according cloudp 16925 adjust write concern oplog stores blockstores without restarting om;2016-05-19T14:09:10.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7909;enhanced compression settings backup snapshot store type compressed uncompressed created changed later need explain changes backup section explained restore already;2016-05-19T13:57:43.000+0000;Major - P3;0.75;1;0;4
DOCS;DOCS-8185;document completely remove ops manager resulting deleted hosts behavior completely remove ops manager clicked replica set cluster un manage deployment completely removed replica set cluster hosts information automatically moved deployment host mappings page global admins deleted hosts page un deleting host deleted hosts using global admin global_owner role userid mongodb processes host discoverable import automation please document product behavior see also example relevant pages https docs opsmanager mongodb com v2 0 tutorial unmanage deployment https docs opsmanager mongodb com v2 0 tutorial add existing mongodb processes;2016-06-28T22:13:27.000+0000;Major - P3;0.3;1;0;4
DOCS;DOCS-7906;ops manager use alternate kerberos config file add new setting configuration install pages;2016-05-18T22:23:05.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-7898;extended json description data_date doesnt match mongoexport behavior https docs mongodb com manual reference mongodb extended json quote mongodb json parser currently support loading iso 8601 strings representing dates prior unix epoch formatting pre epoch dates dates past systems time_t type hold following format used date numberlong dateasmilliseconds quote mongodb 3 0 mongoexport negative epoch values export iso 8601 dates;2016-05-17T23:34:50.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-7890;minor correction comment mongofiles page following comment mongofiles doc page longer correct since think 3 0 quote mongofiles like mongodump mongoexport mongoimport mongorestore access data stored mongodb data directory without requiring running mongod instance mongod running quote https docs mongodb com manual reference program mongofiles;2016-05-17T09:49:05.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-7868;comment manual reference operator query text txt contains conflicting statements hyphen minus treated delimiter hyphen minus treated delimiter;2016-05-13T19:52:15.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-7857;comment manual tutorial expand replica set txt article needs use case host master localhost members added besides others localhost know limitation yet solution deal article;2016-05-12T15:33:04.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-7853;document mongodump mongoexport quiet also suppresses error messages page https docs mongodb com manual reference program mongodump #cmdoption quiet mongodump https docs mongodb com manual reference program mongoexport #cmdoption quiet mongoexport describe messages supressed passing quiet option mongodump mongoexport however quiet option also supresses error messages mentioned documentation example codetitlewithout quiet option mongodump db test collection test2016 05 12t153647 579+1000failed error connecting db server reachable servers code codetitlewith quiet option mongodump db test collection test quiet messages printed screen code;2016-05-12T05:48:57.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-7843;document deprecation group command 3 4 plan deprecate group command new applications expected prefer aggregation framework mapreduce use group command 3 4 result warning logged dochub link http dochub mongodb org core group command deprecation following documentation changes required 3 4 release notes note deprecation 3 4 manual note group command deprecated since 3 4 0 deprecation notice added command docs https docs mongodb com manual reference command group shell helper docs https docs mongodb com manual reference method db collection group dochub link direct users page indicates aggregation mapreduce used place group command;2016-05-10T14:56:00.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-7899;document commands used collect ftdc data hi document commands used collect ftdc data codejavascript serverstatus db serverstatus tcmalloc true replsetgetstatus rs status collstats local oplog rs db getsiblingdb local oplog rs stats getcmdlineopts db admincommand getcmdlineopts true buildinfo db admincommand buildinfo true hostinfo db admincommand hostinfo true code thank dima;2016-05-18T06:27:32.000+0000;Critical - P2;0.5;2;0;1
DOCS;DOCS-7664;clarify descriptions query write privilege actions query write actions https docs mongodb org manual reference privilege actions #query write actions section privilege acitons page describe actions terms commands imply currently insert update described way find remove find implies find getmore killcursors aggregate distinct count group mapreduce parallelcollectionscan basically read operation user collection remove implies delete command op_delete splitting hairs lets look forward;2016-04-15T20:13:06.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8197;add serverselectiontimeoutms heartbeatfrequencyms connection string uri format pagehttps docs mongodb com manual reference connection string needs serverselectiontimeoutms supported drivers since server discovery monitoring spec heartbeatfrequencyms supported single threaded drivers since server discovery monitoring spec supported multi threaded drivers well since spec 473 read preferences docs need updating;2016-07-01T14:44:41.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8201;new journal head config option set per job add configuration enable journaling daemon heads speed recovery unclean shutdown expense default false deployment wide config via appsettings job level override;2016-07-01T21:17:14.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8435;role apiargs represents interfaceoperation rather name arg block yaml codeyaml arg_name optionname autoindexidtype booleandescription default true specify false disable automatic creation index _id field important replica sets set role false deprecated 3 2 role option removed mongodb v3 4 optional trueinterface phpmethodoperation mongodbdatabasecreatecollectionposition 1 code based behavior role replacement options settings directives would expect role replaced autoindexid role actually replaced phpmethodmongodbdatabasecreatecollection fix;2016-07-27T16:01:56.000+0000;Minor - P4;1.0;0;0;7
DOCS;DOCS-8436;name change disk alert affects cloud ops atlas;2016-07-27T17:21:41.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8440;comment mms tutorial create cluster api txt example use mongodb 2 4 release 2 4 went eol march suggest updating example recent version;2016-07-27T18:38:03.000+0000;Major - P3;0.75;1;0;4
DOCS;DOCS-8442;comment mms tutorial create cluster api txt example document underneath paragraph quote command returns processes array goalversion field processes array contains document server run mongodb instance similar following quote match description goalversion processes field fields mentioned;2016-07-27T18:44:55.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8444;clarify automation agent log rotation retention gzipped logs add clarifications followinghttps docs opsmanager mongodb com current reference cluster configuration #mongodb instanceshttps docs cloudmanager mongodb com reference cluster configuration #mongodb instancesper cailin tim quote q processes logrotate sizethresholdmb10mb processes logrotate timethresholdhrs24 log file reaches 10 mb 6 hours rotate log immediately yes immediately q suppose next 18 hours new log file gets 5mb rotate 24 hours passed since process started wait additional 6 hours 24 hours since log file last rotated wait additional 6 hours q finally retention gzipped logs controlled processes logrotate percentofdiskspace correct correct quote;2016-07-28T02:43:16.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8448;add css visually indicate external links jmikola reviewing php library port restructured text suggested might want add visual indicator external links seems sensible wed discuss define inter manual links count externalfont awesome external link icon http fontawesome io icon external link already using fa sphinx giza applies classreference external external links well easy fix add icon external class;2016-07-28T17:26:18.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8449;licensing section manual add licensing section manual link various licensing customer agreement pages;2016-07-28T17:45:15.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8453;ops manager remove group reference admin overview section page remove grouphttps docs opsmanager mongodb com current tutorial remove group states quote please contact ops manager administrator remove company group ops manager account quote may helpful mention groups managed deleted admin section described administration overview instructions herehttps docs opsmanager mongodb com current core administration interface #groups page;2016-07-28T22:54:23.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8462;connection string language fixes wording awkwardmost drivers implement kind connection pooling handle behind scenes stringspecifies replica set read preference connection read preference values following fails wrap chrome browser mac os x rest text runs ad think second users possessive specify database name associated users credentials users collection exist database client connecting;2016-07-30T18:05:15.000+0000;Trivial - P5;0.25;0;0;7
DOCS;DOCS-8463;connection string ref fix width read preference options table doesnt overhang stringspecifies replica set read preference connection read preference values following fails wrap chrome browser mac os x rest text runs ad;2016-07-30T18:22:22.000+0000;Trivial - P5;0.25;0;0;7
DOCS;DOCS-8464;connection string fix bad grammar think second users possessive specify database name associated users credentials users collection exist database client connecting;2016-07-30T19:01:42.000+0000;Trivial - P5;0.25;0;0;7
DOCS;DOCS-8470;explain node replacement design rationale node dies mongodb atlas take hour automatically replaced ui updated better explain link documentation explaining rationale depth also available;2016-08-01T15:14:03.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8471;fix explanation indexes get updated first paragraph https docs mongodb com manual core write performance #indexes readbq every insert update delete operation mongodb must update _every_ index associated collection addition data assuming document doesnt move indexes associated fields change part operation get updated perhaps phrase along lines ofbq every insert update delete operation mongodb must update every index associated fields changed addition data insert remove operations sparse partial indexes may updated document index entry mmapv1 document moves every index containing document must updated;2016-08-01T16:41:32.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8472;fix tag aware sharding toc toc tag aware sharding https docs mongodb com manual tutorial administer shard tags duplicate entry note duplicate tag aware sharding administration sharding scope;2016-08-01T19:36:56.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8429;mongofiles doc page makes comment date url https docs mongodb com manual reference program mongofiles contains sentence mongofiles like mongodump mongoexport mongoimport mongorestore access data stored mongodb data directory without requiring running mongod instance believe false least import export routines;2016-07-26T22:11:09.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-8478;size count accuracy unexpected shutdown wt docs 7979 quote reported inaccurate information via docs 5682 saying size count updated every 1000 document writes clarified server 24266 update memory cache every 1000 document writes updates become persistent wiredtigerkvenginesyncsizeinfo called commonly every 60 seconds part wiredtigerkvenginehavedropsqueued means number drift much event unclean shutdown much 60 seconds worth writes quote apply correction command count https docs mongodb com manual reference command count dbstats https docs mongodb com manual reference command dbstats #behavior db collection stats https docs mongodb com manual reference method db collection stats #unexpected shutdown count db stats https docs mongodb com manual reference method db stats #behavior;2016-08-02T14:58:23.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8482;lastdatasize field hosts resource see comment https jira mongodb org browse cloudp 12155focusedcommentid1347240pagecom atlassian jira plugin system issuetabpanelscomment tabpanel#comment 1347240;2016-08-02T18:16:03.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8484;automation memory storage engine mongodb enterprise 3 2 8+ support comes cloud manager week ops manager 3 4 looks like docs ticket created documentation would likely require changes ops cloudhttps docs cloudmanager mongodb com core backup preparations #storage engine;2016-08-02T21:03:51.000+0000;Critical - P2;1.0;2;0;1
DOCS;DOCS-8494;add note zoom affects datetime selections add note top tutorial view diagnostics zooming changes datetime selections current display filter affects cloud atlas;2016-08-03T15:40:03.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8496;make monitoring retention defaults customizable ops manager global owners customize retention schedule monitoring data spec herehttps docs google com document 1bdiekoog60mj6qezz9yuvqrnl1yze4dalbnynwduxyu edit#headingh 9rsz84o9gja6;2016-08-03T16:03:17.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8503;missing section convert sharded cluster scope work1 3 sentences added cloud manager docs recreate ui documentation found blog post referenced needed refer customer using cloud manager steps necessary convert replica set sharded cluster search cloud manager atlas ops manager documentation returned matches procedure however find blog entry stepshttp blog cloud mongodb com post 140274459629 converting replica set sharded cluster;2016-08-04T04:52:51.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-8510;migrating config servers different names must include step changing ssl certificates must warning additional step procedure migrating config servers different names https docs mongodb com manual tutorial migrate config servers different hostnames otherwise user find ssl invalid hostname messages attempting start mongos processes;2016-08-05T13:20:56.000+0000;Blocker - P1;0.25;2;0;1
DOCS;DOCS-8512;primary shard new database shard least data question comes new database created sharded cluster shard chosen primary shard seen answers support saying round robin arbitrary answer according server team shard least amount data picked primary shard new database least since 2 0 unsure earlier versions education clases m102 says first shard always m202 says random documentation doesnt mention docs mongodb com;2016-08-05T14:55:08.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8515;api support global alerts api two new resources global alerts similar alerts alertconfigs resources;2016-08-05T19:40:20.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8516;health check insufficient replication headroom add new health check insufficient replication headroomto health check solutions https docs cloudmanager mongodb com reference health score page;2016-08-05T19:49:19.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8519;seed new secondary backup restore issues seed new secondary backup restore https docs opsmanager mongodb com master tutorial use restore seed secondary page 1 remove broken secondary replica set https docs opsmanager mongodb com master tutorial use restore seed secondary #remove broken secondary replica set step specify step done primary add back https docs opsmanager mongodb com master tutorial use restore seed secondary #add new secondary replica set primary host step end already dont primary youll get error message code demosecondary rs remove demo 1 mongodbdns com27000 ok 0 errmsg replsetreconfig run primary state secondary use force argument override code 10107 code 2 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step needs include z option tar command code tar zxvf backuprestorename tar gz code 3 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step use sudo prevent ephemeral mongod process creating files owned inappropriate userid instead code mongod port alternateport dbpath data code would code sudo u mongod mongod port alternateport dbpath data code 4 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step mentions data mv command without context think conveying backup image becomes data code mv backuprestorename data code 5 add back https docs opsmanager mongodb com master tutorial use restore seed secondary #add new secondary replica set primary host also worth noting even command succeeds get message reads error occurred code demoprimary rs add demo 1 mongodbdns com27000 ok 0 errmsg found two member configurations host field members 1 host members 3 host demo 1 mongodbdns com27000 code 103 code comment tutorial use restore seed secondary txt;2016-08-05T21:47:23.000+0000;Minor - P4;1.0;0;0;7
DOCS;DOCS-8526;add faq item around mongodb atlas parse questioncan mongodb atlas used mongodb back end parseanswerthere two primary contexts parse run deprecated hosted parse platform parse server https github com parseplatform parse server self managed option mongodb atlas ideal back end pre existing mobile apps pointing facebook hosted deprecated parse system api parse com reasons1 mongodb 3 2 officially supported migration endpoint though longer blocked 2 mongodb atlas offer failindexkeytoolong capability and3 hosted parse migration service support migration mongodb cluster authenticates admin database however mongodb atlas good back end parse server deployments mobile applications go api parse com means net new applications applications parse developer pushes new mobile app version points parse stack back end cluster distinct hosted version aka distinct customers old mobile app version mongodb atlas ok paradigm user expected manage indexes parse standalone server tested 3 2 community;2016-08-08T15:00:14.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8527;enterprise installation instructions dont explain upgrade community dont see anywhere explicitly call enterprise version mongodb drop replacement community edition even though essentially upgrade process could reassuring users state exactly upgrade process entails install enterprise https docs mongodb com manual administration install enterprise page;2016-08-08T15:34:58.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8529;create 3 4 manual page indexofxxx depth documentation indexofxxx operator;2016-08-08T17:44:41.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8476;3 2 9 user run killop currentop operations addition command shell helper pages need blurb onhttps docs mongodb com manual tutorial manage users roles #create role manage current operations;2016-08-02T04:00:05.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8426;opsmanager ldap support clarification due current design ldap membership likely opsmanager isnt able support directory implementations ie redhat 389 oracle directory server ibm tivoli directory server etc believe state support active directory important restrictions example groups directory using nested membership opsmanager wont able detect membership per microsoft documentation relation memberof attribute https msdn microsoft com en us library ms677943 aspx quote aware attribute lists groups contain user member attributeit contain recursive list nested predecessors example user member group c group b group b nested group memberof attribute user would list group c group b group attribute storedit computed back link attribute quote support memberof like attributes directories compatible current implementation example memberof overlay http www openldap org doc admin24 overlays html#reverse20group20membership20maintenance available openldap requires attribute invoked jndi query guess test overlay works current opsmanager version would say wont work cant see specific attribute specification ldap search https github com 10gen mms blob 6abf4e8c0afdaf80221356ccd5cbfccaac3b8a1b server src main com xgen svc core util ldaputils java#l127 l168 openldap behaviour usually rest directory implementations see line documentation directories https docs oracle com cd e19424 01 820 4813 ismemberof 5dsat index html quote attribute specific directory server instance version schema operational attribute used directory service returned ldapsearch specifically requested value attribute may modified server quote suggest mentioning supported directory activedirectory supported limitations like lack nested groups support https docs opsmanager mongodb com current tutorial configure ldap authentication #prerequisites;2016-07-26T13:25:14.000+0000;Critical - P2;0.5;2;0;1
DOCS;DOCS-8423;docs recommend incorrect order upgrading sharded cluster upgrade sharded clusters https docs mongodb com manual tutorial upgrade revision #upgrade sharded clusters tutorial still says upgrade mongoses first true 1 6 3 0 3 2 onward must upgrade mongods mongos preferred upgrade order config servers first shards mongoses;2016-07-25T18:20:45.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8422;comment mms core restore flows txt page missing information _where_ ops manager prepares stores snapshots making accessible user point time cases information important sizing file systems would guess uses head area im sure mentioned somewhere else documentation also mentioned;2016-07-25T16:40:07.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-8229;remove references waitedms read commands documentation samples mongodb documentation reference waitedms return value removed remove references docs examples https docs mongodb com manual reference command geonear #specify query condition;2016-07-07T19:33:10.000+0000;Minor - P4;0.1;0;0;7
DOCS;DOCS-8231;clarify steps regarding repair data files preserve original files following document https docs mongodb com manual tutorial recover data following unexpected shutdown #repair data files preserve original filesthis document describes repairing data files using repairpath option preserve original data files unmodified however docs repairpath https docs mongodb com manual reference program mongod #cmdoption repairpath quote specifies working directory mongodb use repair operation repair completes data files option dbpath repairpath directory empty quote data repairpath directory repair completes step 2 start mongod new data directory https docs mongodb com manual tutorial recover data following unexpected shutdown #start mongod new data directory doesnt make sense repairpath specify tmp directory used repair cannot used preserve original data files repairing user take backup data files repairing rather relying repairpath;2016-07-08T01:18:58.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8244;comment mongodb atlas scale cluster txt please indicate whether downtime required various scaling operations thank;2016-07-10T17:30:17.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8247;db copydatabase ssl need mention article https docs mongodb com manual reference method db copydatabase db copydatabase mongod instance used run command started ssl enabled outbound connection fromhost established ssl ssl enabled fromhost db copydatabase _will_ fail ssl related nuances hostname validation certificate validation apply;2016-07-12T01:52:00.000+0000;Minor - P4;1.0;0;0;7
DOCS;DOCS-8249;rs initiate needed db createuser using localhost exception node fresh replset node add users enabling access control section manual tutorial enable authentication describes create first user creating new node auth enabled think list steps include new one current steps 2 3 pointing node replset arg e first node new replica set created rs initiate need run first step db createuser isnt writes permitted node yet primary db createuser command refused reason without caveat users may think error see run db createuser something wrong regards options set well followed instructions;2016-07-12T04:07:59.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8259;catchuptimeoutmillis replica set config setting see spec default currently 2000 milliseconds;2016-07-12T15:53:16.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8262;shell support system certificates server 23044 added support getting ca certificates system run mongo ssl without sslcafile shell side server presents certificate signed ca trusted operating system shell connect without errors exited error couldnt validate peers certificate real effect server side backported 3 2 6;2016-07-12T15:53:21.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8279;systemd support mongodb 3 4 replaces old init scripts systemd service files newly supported systemd platforms e g suse 13 tasks vet service management examples ensure work systemd init scripts possibility init scripts replaced systemd service files existing systemd platforms e g red hat 7 ubuntu 16 04 case upgrading 3 4 require either rebooting computer manually shutting instance;2016-07-12T15:53:48.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8292;allow users set limit acceptable staleness maxstalenessms;2016-07-12T15:54:17.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8297;port mongodb arm64 zseries s390x ibm power platforms enterprise supports x86_64 arm64 zseries power community supports x86_64 arm64required documentation changes release notes additional platform support table publish packages architecture rather tarballs enterprise installation page enumerate supported architectures;2016-07-12T15:54:25.000+0000;Critical - P2;1.0;2;0;1
DOCS;DOCS-8298;linearizable read add readconcern linearizable;2016-07-12T15:54:27.000+0000;Critical - P2;0.5;2;0;1
DOCS;DOCS-8303;add error code links root resource see description epic;2016-07-12T16:24:57.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8308;add error code links groups resource see description epic;2016-07-12T16:28:41.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8333;escape username password connection strings reference https github com mongodb specifications blob master source connection string connection string spec rst#userinfo optionalusernames passwords contain require symbols url encoded;2016-07-13T05:54:46.000+0000;Minor - P4;0.25;0;0;7
DOCS;DOCS-8419;3 2 aggregation compatibility changes unwind addition 3 bullets currently listed https docs mongodb com manual release notes 3 2 compatibility #aggregation compatibility changesconsider adding fourth bullet around forgiving nature unwind stage error non array operands treats non array operand single element array true documented https docs mongodb com manual reference operator aggregation unwind #non array field pathbut may make sense collate changes compatibility section;2016-07-24T14:08:42.000+0000;Major - P3;0.2;1;0;4
DOCS;DOCS-8415;inconsistent rex509 cloud manager docs page https docs cloudmanager mongodb com tutorial edit host authentication credentials says panel notecloud manager currently support using x 509 certificates membership authentication panel different page https docs cloudmanager mongodb com tutorial enable x509 authentication group says panel noteas cloud manager 2 0 using x 509 certificates membership authentication supported panel # exactly customer determine cloud manager 2 0 # supposed _ops_ manager 2 0 # supported note;2016-07-22T21:44:30.000+0000;Major - P3;1.0;1;0;4
DOCS;DOCS-8412;new host restarted alert add cloud ops atlas;2016-07-22T15:55:32.000+0000;Critical - P2;0.25;2;0;1
DOCS;DOCS-8408;document user would need resync backup converting config servers csrs following documents https docs opsmanager mongodb com current tutorial convert config servers replica set https docs cloudmanager mongodb com tutorial convert config servers replica set converting config servers config server replica set backup enabled sharded cluster user would need resync backup also previous snapshots longer used restore sharded cluster would nice add warnings;2016-07-22T03:05:40.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8407;provide context cloud manager api resource references words links difficult understand contextualize without information makes page frustrating use read https docs cloudmanager mongodb com reference api;2016-07-22T00:50:21.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8405;add warning directoryperdb supported restorations opsmgr doc match cloudmgr doc user ran problem cannot backup restoration live replica set using directoryperdb option core restore overview page cloud manager docs warning added panel h5 importantunder certain conditions automated restore fails either# backup destination databases storage engines match # destination database uses settings currently preserved backup backup destination database storage engines match mongod cannot start backup restored time either# restore snapshot # change storage engine destination sharded cluster replica set match configuration snapshot destination database uses following settings automated restore fails storage directoryperdb security enableencryption wiredtiger storage wiredtiger engineconfig directoryforindexes wiredtiger panel user complained equivalent ops manager docs page v2 0 core restore overview far see advice valid ops manager could added;2016-07-21T23:27:11.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8199;tutorials migrating data atlas cc kip iwakiri tutorials scenarios example commands run summary tradeoffs potential pitfallsfor example dump load via pipe one commandmongodump host somehost username somename password somepw authenticationdatabase admin ssl archive db somedb mongorestore host someotherhost ssl username someothername password someotherpw authenticationdatabase admin archive db somedbwe describe1 migrate existing replica set whether load without caring isolating particular point time syncing changes easiest using mongodump mongorestore 2 migrating existing replica set including grabbing changes load process two methods method 1 mongodump mongorestore oplog flag drawback destination replica set stop receiving writes moment load finishes since load finishes nondeterministic time difficult use scenario hot app flip method 2 caveats mongo connector isnt officially supported mongodump mongorestore mongo connector together https github com mongodb labs mongo connector wiki usage20with20mongodb#using mongodump mongo connector together _upside_ succeeds destination replica set kept sync nearly source cluster allowing hot application flip undertaken optimal time _downside_ mongo connector officially supported written python therefore single threaded potentially able keep high throughput workloads;2016-07-01T20:46:29.000+0000;Major - P3;0.25;1;0;4
DOCS;DOCS-8392;add sslclientcertificate configure backup agent ssl page also mention sslclientcertificate confusing mentioned page mongodb ssl settings linked one;2016-07-20T20:14:48.000+0000;Minor - P4;0.5;0;0;7
DOCS;DOCS-8381;explain force terminate backup job add information terminate backup job forcibly stop backup job;2016-07-19T17:51:42.000+0000;Major - P3;0.5;1;0;4
DOCS;DOCS-8362;mongo shell interactive command line buffer limit hi weve recently customers creating tickets e g cs 32422 cs 32039 issues hitting mongo shell command line buffer character fixed limit 4096 https github com mongodb mongo blob e5e2ecb49da979c5cc3534ae3cb76212a72e3986 src mongo shell linenoise cpp#l141 trying paste long queries shell could mention limit added _mongodb limits thresholds_ documentation page https docs mongodb com manual reference limits appear missing additionally note possibly faq format could also added _the mongo shell_ page https docs mongodb com manual mongo thank help advance regards steeve;2016-07-15T15:09:20.000+0000;Major - P3;0.25;1;0;4
