ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
WT;WT-4648;coverity false positive fopen call test utility misc c testutil_progress noformat 168 opts progress_fp null cid 1399760 #1 1 side effect assertion assert_side_effect assignment_where_comparison_intended assignment opts progress_fp fopen opts progress_file_name w side effect code work differently non debug build intend use comparison instead169 testutil_assert opts progress_fp 170 fopen opts progress_file_name w null noformat;2019-03-20T13:52:27.000+0000;Trivial - P5;2.0;0;0;7
WT;WT-4646;coverity doesnt like testutil_assert fopen calls coverity suddenly complained 4 fopen calls test salvage salvage c complaints #1399726 27 28 29 noformat 162 cid 1399729 #1 1 side effect assertion assert_side_effect assignment_where_comparison_intended assignment res_fp fopen wt_test __slvg result w side effect code work differently non debug build intend use comparison instead163 testutil_assert res_fp fopen rslt w null noformat dont see real problems ill submit branch keep coverity quiet;2019-03-18T21:35:03.000+0000;Trivial - P5;2.0;0;0;7
WT;WT-4627;coverity #111405 bounds overrun coverity #111405 bounds overrun quote 584 __wt_timestamp_to_string 585 multi page_las unstable_timestamp 586 ts_string 0 sizeof ts_string cid 111405 #1 1 bounds access overrun 3 overrun buffer arg overrunning array ts_string 1 48 bytes passing function accesses byte offset 71 using argument 48ul show details quote;2019-03-07T14:19:13.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4620;assert uint64_t hold time_t maintain seconds uint64_t assert time_t integral type larger uint64_t maintain seconds uint64_t;2019-03-06T16:37:15.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4613;skip wt4333_handle_locks test os x instance issues reported processes got stuck onwt_test wt4333_handle_locks files mac hosts details see build 7616 may deserve issue reproduction check see potential bug exists wiredtiger code;2019-03-01T00:22:48.000+0000;Major - P3;2.0;1;0;4
WT;WT-4591;test format dump failure stress jobs dump failures observed stress jobs recently one example http build wiredtiger com8080 job wiredtiger test format stress 70361 http build wiredtiger com8080 job wiredtiger test format stress 70361 console noformat ++ nice catchsegv 1 c test format config stress file_typevar leaf_page_max9 internal_page_max9 value_min256s_dumpcmp line 48 c bin db_dump file directorycmp eof rundir bdb_dump failed wts_dump 526 system cmd standard dump comparison failed unknown error 256process aborting backtrace lib64 libc 6 gsignal+0x37 0x7f83edb991f7 lib64 libc 6 abort+0x148 0x7f83edb9a8e8 mnt data0 jenkins workspace wiredtiger test format stress build_posix test utility test utility misc c75 testutil_set_progname 0x413f0f mnt data0 jenkins workspace wiredtiger test format stress build_posix test format test format wts c527 wts_dump 0x412a20 mnt data0 jenkins workspace wiredtiger test format stress build_posix test format test format c248 main 0x40d7eb lib64 libc 6 __libc_start_main+0xf5 0x7f83edb85c05 _start 0x402f29 noformat configuration noformat ############################################# run parameters############################################abort0alter0auto_throttle1backups0bitcnt1bloom1bloom_bit_count14bloom_hash_count8bloom_oldest0cache70cache_minimum20checkpointsoncheckpoint_log_size71checkpoint_wait68checksumuncompressedchunk_size5compaction0compressionsnappydata_extend1data_sourcefiledelete_pct52dictionary0direct_io0encryptionnoneevict_max1file_typevariable length column storefirstfit0huffman_key0huffman_value0independent_thread_rng1in_memory0insert_pct20internal_key_truncation1internal_page_max9isolationrandomkey_gap8key_max40key_min12leaf_page_max9leak_memory0logging1logging_archive0logging_compressionsnappylogging_file_max225015logging_prealloc1long_running_txn0lsm_worker_threads4memory_page_max3merge_max5mmap1modify_pct14ops0prefix_compression1prefix_compression_min2prepare0quiet1read_pct13rebalance1repeat_data_pct46reverse0rows1000000runs1salvage1split_pct80statistics0statistics_server0threads1timer4timing_stress_aggressive_sweep1timing_stress_checkpoint0timing_stress_lookaside_sweep0timing_stress_split_11timing_stress_split_20timing_stress_split_30timing_stress_split_40timing_stress_split_50timing_stress_split_60timing_stress_split_70timing_stress_split_80transaction_timestamps0transaction frequency2truncate1value_max1993value_min256verify1wiredtiger_configwrite_pct1############################################ noformat;2019-02-17T22:53:54.000+0000;Major - P3;2.0;1;0;4
WT;WT-4592;os x build platform doesnt support timer_create timer_settime changes wt 4578 used posix 3 apis timer_create timer_settime available current os x build platform;2019-02-18T00:03:49.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4595;coverity null pointer dereference complaints coverity complaints 104923 104924 104925 104926 https coverity corp mongodb com reports htm#v10632 p10001the complaint __wt_schema_get_table_uri called fill wt_table tablep initializes tablep null fails returns leaving tablep set null subsequent dereference table dereference null;2019-02-19T17:07:59.000+0000;Major - P3;2.0;1;0;4
WT;WT-4596;simplify wt utilitys session connection handling wt utility unnecessarily complicated session connection handling;2019-02-19T23:08:39.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4607;allow prepared transaction commit behind oldest timestamp part server 39036 would unpinning stable timestamp make move past oldest active prepared timestamp thats case move forward stable timestamp https github com mongodb mongo blob a9277e874039f32ce0d848fcdfb10de705c96fd9 src mongo db storage wiredtiger wiredtiger_kv_engine cpp#l1549 would also moving forward oldest timestamp https github com mongodb mongo blob a9277e874039f32ce0d848fcdfb10de705c96fd9 src mongo db storage wiredtiger wiredtiger_kv_engine cpp#l1631 along reduce cache pressure means steady state replication try commit prepared transaction commit timestamp oldest timestamp wiredtiger currently throws error check https github com mongodb mongo blob a9277e874039f32ce0d848fcdfb10de705c96fd9 src third_party wiredtiger src txn txn_timestamp c#l612 problem exist even recovery initial sync replaying commit transaction oplog entry would committing prepared transaction older oldest timestamp means relax oldest timestamp check prepared transactions like stable timestamp https github com mongodb mongo blob a9277e874039f32ce0d848fcdfb10de705c96fd9 src third_party wiredtiger src txn txn_timestamp c#l619 allow committing prepared transaction older oldest timestamp;2019-02-27T22:27:55.000+0000;Major - P3;2.0;1;0;4
WT;WT-4598;enable assertion durable_timestamp newer equals commit timestamp committed transaction durable timestamp always greater equal commit timestamp codejava + wt_assert session + prepare_state wt_prepare_inprogress + durable_timestamp las_timestamp code assertion fails test_schema_abort http build wiredtiger com8080 job wiredtiger pull request linux 6402 console following state involved parameters code gdb p prepare_state1 3 003 wt_prepare_resolved gdb p durable_timestamp2 46426 gdb p las_timestamp3 46428 code since test_schema_abort explicitly set durable timestamp durable timestamp diverged commit timestamp identify cause divergence enable assertion;2019-02-21T22:54:28.000+0000;Major - P3;2.0;1;0;4
WT;WT-4652;return error durable timestamp passed prepared transaction part oplog durability durable timestamps prepared transactions introduced mandatory pass durable timestamp prepared transactions need change semantics passing durable timestamp prepared transaction considered error;2019-03-21T03:44:49.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4717;remove usages round_to_oldest configuration noformat 963__wt_txn_set_timestamp wt_session_impl session const char cfg 964 965 wt_config_item cval 966 wt_decl_ret 967 wt_txn txn session txn 968 wt_timestamp_t ts 969 970 wt_tret __wt_txn_context_check session true 971 972 look round_to_oldest configuration cid 112697 #1 1 unused value unused_value returned_value assigning value __wt_config_gets_def session cfg round_to_oldest 0 cval ret stored value overwritten used 973 ret __wt_config_gets_def session cfg round_to_oldest 0 cval 974 cval val 975 f_set txn wt_txn_ts_round_read 976 977 look commit timestamp value_overwrite overwriting previous write ret value __wt_config_gets_def session cfg commit_timestamp 0 cval 978 ret __wt_config_gets_def session cfg commit_timestamp 0 cval noformat;2019-04-10T18:54:07.000+0000;Major - P3;2.0;1;0;4
WT;WT-4720;coverity complaint #111697 handle tiny sizes block manager reads coverity complaint #111697 untrusted value argument noformat 250 6 condition __ret __wt_buf_init session buf bufsize 0 taking false branch 251 wt_ret __wt_buf_init session buf bufsize 7 tainted_data_argument calling function __wt_read taints argument buf mem show details 8 condition __ret __wt_read session block fh offset size buf mem 0 taking false branch 252 wt_ret __wt_read session block fh offset size buf mem 253 buf size size 254255 256 incrementally read structure checksum 257 little big endian handling early select the258 original swapped structure needed 259 260 blk wt_block_header_ref buf mem 261 __wt_block_header_byteswap_copy blk swap 9 condition swap checksum checksum taking true branch 262 swap checksum checksum 263 blk checksum 0 10 condition swap flags 1u 0 taking true branch cid 111697 #1 1 untrusted value argument tainted_scalar 11 tainted_data passing tainted variable buf mem tainted sink function pointer resolves __wt_checksum_sw show details noformat;2019-04-12T17:49:34.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4722;dump result inconsistency original backup files theres inconsistency dump result original backup files detected backup test part unit test job ppc machine http build wiredtiger com8080 job wiredtiger test unit ppc 1717 noformat fail test_backup03 test_backup_target test_backup_target backup_6b subunit remotedtestcase test_backup03 test_backup_target test_backup_target backup_6b _stringexception traceback recent call last file home jenkins jenkins workspace wiredtiger test unit ppc test suite test_backup03 py line 153 test_backup_target self backup_table_cursor self list file home jenkins jenkins workspace wiredtiger test unit ppc test suite test_backup03 py line 142 backup_table_cursor self compare self objs 0 file home jenkins jenkins workspace wiredtiger test unit ppc test suite test_backup03 py line 98 compare self runwt h self dir dump uri outfilenamebackup file home jenkins jenkins workspace wiredtiger test unit ppc test suite suite_subprocess py line 244 runwt str procargs + exited + str returncode file usr lib64 python2 7 unittest case py line 553 assertequal assertion_func first second msgmsg file usr lib64 python2 7 unittest case py line 546 _baseassertequal raise self failureexception msg assertionerror expected success home jenkins jenkins workspace wiredtiger test unit ppc build_posix libs wt h backup dir dump tabletest_backup 4 exited 6 noformat;2019-04-15T03:58:00.000+0000;Major - P3;2.0;1;0;4
WT;WT-4724;syntax error wtperf_ckpt sh running dash default shell job wiredtiger test check long started fail recently since running new jenkins machines ubuntu 18 04 lts valid bash syntax recognised dash default sh ubuntu os http build wiredtiger com8080 job wiredtiger test check long 1103 noformat + chmod a+x bench wtperf runners wtperf_ckpt sh bench wtperf runners wtperf_run sh bench wtperf runners wtperf_track sh+ echo run truncate btree job mongodb oplog run truncate btree job mongodb oplog + bench wtperf runners wtperf_run sh bench wtperf runners mongodb oplog wtperf 1 bench wtperf runners wtperf_run sh 27 bench wtperf runners wtperf_run sh found bench wtperf runners wtperf_run sh 42 bench wtperf runners wtperf_run sh syntax error unexpected+ cleanup+ status2 noformat code segment syntax error noformat # gt 0 test 1 nocreate create0 else wtarg+ 1 fi shift # consume argdone noformat could either fix loop line compatible dash specify bash shebang line;2019-04-15T06:20:04.000+0000;Major - P3;2.0;1;0;4
WT;WT-4745;update upgrading documentation 3 2 0 wiredtiger release need add additional content upgrading documentation prior creating new wiredtiger release;2019-04-29T20:09:35.000+0000;Major - P3;2.0;1;0;4
WT;WT-4746;document transactions without timestamps clear history non timestamped writes clear history read value using timestamp commit without timestamp read using timestamp wiredtiger return non timestamped value original timestamp value isnt documented;2019-04-30T11:21:26.000+0000;Trivial - P5;2.0;0;0;7
WT;WT-4747;python3 change optrack scripts run python3 tools optrack directory two python scripts upgraded work python3 tools optrack find latency spikes py tools optrack wt_optrack_decode py;2019-04-30T14:29:41.000+0000;Major - P3;2.0;1;0;4
WT;WT-4751;change __wt_timestamp_to_string return pointer simplify verbose __wt_timestamp_to_string returns pointer simplify verbose message handling verbose flag test outside call __wt_timestamp_to_string;2019-05-02T14:47:31.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4754;change checkpoint code require list order checkpoint code generational counter order checkpoints code set counter depends newest checkpoint appearing end list currently true theres reason depend;2019-05-02T15:30:30.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4589;downgrade must ignore non durable timestamped values downgrading timestamp release previous non timestamped release must ignore values dont include 0 wt_ts_max timestamp items written durable time safe correct downgrade implies clean shutdown;2019-02-15T23:12:11.000+0000;Major - P3;2.0;1;0;4
WT;WT-4667;additional wiredtiger configuration option tests luke chen reviewing compiler tests im still regularly running vs ones jenkins runs configurations im testing dont regularly test part jenkins wiredtiger pull request compilers job could test somewhere could retire part separate testing list includes disable crc32 hardware enable leveldb enable leveldbbasho enable leveldbhyper enable leveldbrocksdb enable python enable tcmalloc java spinlockgcc spinlockpthread spinlockpthread_adaptivethe compiler build currently takes 11 minutes slow part pr build dont see much point testing options every build week develop branch would sufficient could probably drop leveldb variants doubt theyre still interesting anyone;2019-03-28T18:21:00.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4668;lint periodic lint checks;2019-03-28T18:53:27.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4708;coverity reported copy paste error wiredtiger error message coverity reported copy paste error wiredtiger error message cid 1400492 1400493 noformat cid 1400492 incorrect expression copy_paste_error src txn txn_timestamp c 650 __wt_txn_set_commit_timestamp 644 ts_string 0 ts_string 1 645 646 647 has_stable_ts commit_ts stable_ts 648 __wt_timestamp_to_string commit_ts ts_string 0 649 __wt_timestamp_to_string cid 1400492 incorrect expression copy_paste_error oldest_ts __wt_timestamp_to_string oldest_ts ts_string 1 looks like copy paste error 650 oldest_ts ts_string 1 651 wt_ret_msg session einval 652 commit timestamp less stable 653 timestamp 654 ts_string 0 ts_string 1 655 cid 1400493 incorrect expression copy_paste_error src txn txn_timestamp c 749 __wt_txn_set_durable_timestamp 743 durable timestamp less oldest timestamp 744 ts_string 0 ts_string 1 745 746 747 has_stable_ts durable_ts stable_ts 748 __wt_timestamp_to_string durable_ts ts_string 0 cid 1400493 incorrect expression copy_paste_error oldest_ts __wt_timestamp_to_string oldest_ts ts_string 1 looks like copy paste error 749 __wt_timestamp_to_string oldest_ts ts_string 1 750 wt_ret_msg session einval 751 durable timestamp less stable timestamp 752 ts_string 0 ts_string 1 753 noformat;2019-04-08T15:57:20.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4693;wt_connectionreconfigure require quiescence downgraded user running downgraded compatibility mode calls conn reconfigure setting example setting cache size system return error saying system must quiescent outstanding transactions return error user actually trying change compatibility setting bug reconfigure passed current running configuration string new setting added end compatibility mode anything default hits check wt_conn_compat_config code needs restructured return error value changing;2019-04-02T16:02:52.000+0000;Major - P3;2.0;1;0;4
WT;WT-4701;switch test format use wiredtiger locking primitives test format written use posix pthreads locking support test programs using wiredtiger internal code convert test format use faster thread friendly wiredtiger mutexes ideally format would randomly choose set thread primitives use;2019-04-03T20:14:30.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4588;test format drop core even jenkins connection terminates jenkins sends sigterm aborting process typical network disconnect sends sighup test format save core image cases;2019-02-15T22:34:51.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4053;add statistic data handle size server 34382 bruce lucas mongodb com requested new statistic indicates size wt_data_handle numerous questions memory usage outside wt cache often one cause new statistic would constant value similar cache size statistic set never changed;2018-04-23T16:55:42.000+0000;Major - P3;2.0;1;0;4
WT;WT-4071;run unit tests timestamps disabled currently build configure timestamp size0 part wiredtiger configure combinations http build wiredtiger com8080 job wiredtiger configure combinations dont run python test suite tests currently fail noformat error test_prepare03 test_prepre03 test_prepare_cursor table row subunit remotedtestcase test_prepare03 test_prepre03 test_prepare_cursor table row _stringexception traceback recent call last file mnt fast mjc wt src wiredtiger git test suite test_prepare03 py line 93 test_prepare_cursor self session prepare_transaction prepare_timestamp2a wiredtigererror operation supportederror test_las01 test_las01 test_las subunit remotedtestcase test_las01 test_las01 test_las _stringexception traceback recent call last file mnt fast mjc wt src wiredtiger git test suite test_las01 py line 149 test_las self conn set_timestamp stable_timestamp + timestamp_str 1 wiredtigererror operation supported noformat tests skipped timestamps disabled wiredtiger timestamp_build check also periodically run unit test suite build prevent regressions;2018-05-01T05:26:55.000+0000;Major - P3;2.0;1;0;4
WT;WT-4114;format failure timestamps disabled stalling eviction recently saw new type stress failure timestamps disabled test format periodically pinned cache full please note different wt 3799 timestamps enabled example failure noformat 1528431602911610 229420x7f1cba42f700 eviction server cache stuck long giving connection timed outt process 229420x7f1cbee37888 0x7f1cbee37888transaction state dump0x7f1cbee37888current id 49323450x7f1cbee37888last running id 49323450x7f1cbee37888oldest id 49323450x7f1cbee37888commit timestamp 00x7f1cbee37888oldest timestamp 00x7f1cbee37888pinned timestamp 00x7f1cbee37888stable timestamp 00x7f1cbee37888has_commit_timestamp no0x7f1cbee37888has_oldest_timestamp no0x7f1cbee37888has_pinned_timestamp no0x7f1cbee37888has_stable_timestamp no0x7f1cbee37888oldest_is_pinned no0x7f1cbee37888stable_is_pinned no0x7f1cbee37888checkpoint running yes0x7f1cbee37888checkpoint generation 100x7f1cbee37888checkpoint pinned id 49313470x7f1cbee37888checkpoint txn id 49314630x7f1cbee37888oldest named snapshot id 00x7f1cbee37888session count 490x7f1cbee37888transaction state active sessions0x7f1cbee37888 0x7f1cbee37888cache dump0x7f1cbee37888cache full no0x7f1cbee37888cache clean check 27 433 0x7f1cbee37888cache dirty check yes 23 236 1528431602911734 229420x7f1cba42f700 filewt wt eviction server __tree_walk_internal 312 btree root page null 1528431602911741 229420x7f1cba42f700 filewt wt eviction server aborting wiredtiger library aborted noformat configuration noformat ############################################# run parameters############################################abort0alter0auto_throttle0backups0bitcnt3bloom1bloom_bit_count54bloom_hash_count9bloom_oldest0cache99cache_minimum20checkpointsoncheckpoint_log_size187checkpoint_wait79checksumuncompressedchunk_size6compaction0compressionsnappydata_extend0data_sourcetabledelete_pct3dictionary1direct_io0encryptionnoneevict_max0file_typerow storefirstfit0huffman_key0huffman_value0independent_thread_rng0in_memory0insert_pct60internal_key_truncation1internal_page_max11isolationrandomkey_gap6key_max104key_min21leaf_page_max16leak_memory0logging0logging_archive1logging_compressionnonelogging_file_max311371logging_prealloc1long_running_txn0lsm_worker_threads3merge_max6mmap1modify_pct4ops0prefix_compression1prefix_compression_min1prepare0quiet1read_pct1rebalance1repeat_data_pct41reverse0rows1000000runs1salvage1split_pct64statistics0statistics_server0threads31timer4timing_stress_checkpoint0timing_stress_lookaside_sweep0timing_stress_split_10timing_stress_split_20timing_stress_split_31timing_stress_split_40timing_stress_split_50timing_stress_split_60timing_stress_split_70transaction_timestamps0transaction frequency34truncate1value_max2669value_min16verify1wiredtiger_configwrite_pct32############################################ noformat original failurehttp build wiredtiger com8080 job wiredtiger test format stress 66564;2018-06-08T05:26:57.000+0000;Major - P3;2.0;1;0;4
WT;WT-4151;single thread read throughput regression evict btree performance metrics theres 6 regression observed evict btree 1 thread read throughput metrics build #4587 http build wiredtiger com8080 job wiredtiger perf evict 4587 obvious dip 8 threads metrics though image 2018 07 02 15 09 11 940 png width670 height427the related commit wt 4024 image 2018 07 02 15 08 49 172 png width618 height302;2018-07-02T05:08:32.000+0000;Major - P3;2.0;1;0;4
WT;WT-4164;ensure test format configures reasonably sized cache seen test format failures timestamps enabled many threads configured small cache size random isolation levelthat failing due cache becoming stuck full clean internal pages reproduce understand pages arent evicted possible evict figure prevent cache becoming stuck full format configurations failure happened post wt 3799 timestamps enabled cache pinned full test failurehttp build wiredtiger com8080 job wiredtiger test race condition stress sanitizer 26141 noformat ++ nice 1 c config 1530663935672438 107010x7fe256bf7700 eviction server cache stuck long giving connection timed outt process 107010x7fe25c20f3c0 0x7fe25c20f3c0transaction state dump0x7fe25c20f3c0current id 1169450x7fe25c20f3c0last running id 1166820x7fe25c20f3c0oldest id 1166740x7fe25c20f3c0commit timestamp 45b9f0x7fe25c20f3c0oldest timestamp 45b9f0x7fe25c20f3c0pinned timestamp 458910x7fe25c20f3c0stable timestamp 00x7fe25c20f3c0has_commit_timestamp yes0x7fe25c20f3c0has_oldest_timestamp yes0x7fe25c20f3c0has_pinned_timestamp yes0x7fe25c20f3c0has_stable_timestamp no0x7fe25c20f3c0oldest_is_pinned no0x7fe25c20f3c0stable_is_pinned no0x7fe25c20f3c0checkpoint running yes0x7fe25c20f3c0checkpoint generation 30x7fe25c20f3c0checkpoint pinned id 1059860x7fe25c20f3c0checkpoint txn id 1060280x7fe25c20f3c0oldest named snapshot id 00x7fe25c20f3c0session count 460x7fe25c20f3c0transaction state active sessions0x7fe25c20f3c0id 116682 pinned id 116674 metadata pinned id 106028 name wt_cursor prev0x7fe25c211f80mod count 1 snap min 106028 snap max 116681 commit_timestamp 4588f first_commit_timestamp 4588f read_timestamp 45891 flags 0x0000142c isolation wt_iso_snapshot0x7fe25c20f3c0id 116738 pinned id 116682 metadata pinned id 116682 name wt_cursor next0x7fe25c215860mod count 3 snap min 106028 snap max 116663 commit_timestamp 4591b first_commit_timestamp 4591b read_timestamp 4584c flags 0x00001004 isolation wt_iso_read_uncommitted0x7fe25c20f3c0id 116699 pinned id 116682 metadata pinned id 116682 name wt_cursor next0x7fe25c215cc0mod count 2 snap min 106028 snap max 116691 commit_timestamp 458ad first_commit_timestamp 458ad read_timestamp 458a4 flags 0x00001004 isolation wt_iso_read_uncommitted0x7fe25c20f3c0 0x7fe25c20f3c0cache dump0x7fe25c20f3c0cache full no0x7fe25c20f3c0cache clean check 79 551 0x7fe25c20f3c0cache dirty check yes 20 001 noformat configuration noformat ############################################# run parameters############################################abort0alter1auto_throttle1backups0bitcnt2bloom1bloom_bit_count6bloom_hash_count21bloom_oldest0cache30cache_minimum20checkpointswiredtigercheckpoint_log_size121checkpoint_wait91checksumuncompressedchunk_size4compaction0compressionlz4data_extend0data_sourcetabledelete_pct29dictionary1direct_io0encryptionrotn 7evict_max4file_typerow storefirstfit0huffman_key0huffman_value0independent_thread_rng0in_memory0insert_pct6internal_key_truncation1internal_page_max10isolationrandomkey_gap12key_max69key_min21leaf_page_max11leak_memory0logging0logging_archive0logging_compressionnonelogging_file_max381521logging_prealloc1long_running_txn0lsm_worker_threads3merge_max20mmap1modify_pct8ops0prefix_compression1prefix_compression_min2prepare0quiet1read_pct52rebalance1repeat_data_pct18reverse0rows1000000runs1salvage1split_pct94statistics0statistics_server0threads30timer4timing_stress_checkpoint0timing_stress_lookaside_sweep0timing_stress_split_10timing_stress_split_20timing_stress_split_31timing_stress_split_40timing_stress_split_50timing_stress_split_60timing_stress_split_70timing_stress_split_80timing_stress_split_90transaction_timestamps1transaction frequency9truncate1value_max4032value_min2verify1wiredtiger_configwrite_pct5############################################ noformat;2018-07-04T01:34:56.000+0000;Major - P3;2.0;1;0;4
WT;WT-4221;performance baseline non prepared transactions ticket involves running existing tests identifying regression non prepared transactions;2018-08-03T03:49:59.000+0000;Major - P3;2.0;1;0;4
WT;WT-4224;add statistics prepared transactions number commits reading prepared updates commits slower prepared updates fetched lookaside;2018-08-03T03:54:20.000+0000;Major - P3;2.0;1;0;4
WT;WT-4278;clarify docs schema operations transactional documentation see specific mention table operations create rename drop transactional expect transactional attach simple counterexample dont expect work update transactions page https source wiredtiger com 3 1 0 transactions html;2018-08-28T17:43:26.000+0000;Major - P3;2.0;1;0;4
WT;WT-4313;update query_timestamp documentation last_checkpoint recovery timestamp query_timestamp spec http source wiredtiger com 3 1 0 struct_w_t___c_o_n_n_e_c_t_i_o_n html#a607cf2781661d03ba50586133e02cc11 describe last_checkpoint recovery options api update spec necessary information options;2018-09-13T02:41:17.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4185;dont remove lookaside entries reading page current cache overflow algorithm removes entries lookaside table whenever page read cache work slows reads lookaside sweep code removes entries background well stop removing inline reads need change inserts well behave correctly existing key could also play future work avoid writing lookaside table entries;2018-07-19T07:08:28.000+0000;Major - P3;2.0;1;0;4
WT;WT-3995;enhance timestamp abort accept number threads timestamp abort test allows maximum 12 threads change threads configured naive change leads test failures high thread counts chosen due session max exceeded code test_timestamp_abort failed thread_run 282 td conn open_session td conn null null session wt_error non specific wiredtiger error 152203213876578 129610x7f4753fff700 wt_connection open_session sessions configured 134 including internal sessions wt_error non specific wiredtiger errortest_timestamp_abort failed thread_run 293 td conn open_session td conn null null oplog_session wt_error non specific wiredtiger errorprocess aborting 152203213876770 129610x7f4627fff700 wt_connection open_session sessions configured 134 including internal sessions wt_error non specific wiredtiger errortest_timestamp_abort failed thread_run 293 td conn open_session td conn null null oplog_session wt_error non specific wiredtiger errorprocess abortingprocess abortingparent compatibility false mem log sync false timestamp use trueparent create 181 threads sleep 11 secondsconfig test_timestamp_abort h wt_test timestamp abort 181 11test_timestamp_abort failed child process 12961 abnormally exited invalid argument code enhance code allow threads error reasonably number greater max manually configured would also interesting facilitate creating workloads lot page splits since tend uncover data consistency problems ive made change locally making following code change code test csuite timestamp_abort main c+++ b test csuite timestamp_abort main c 425 12 +425 13 run_workload uint32_t nth create tables +#define table_format_shared key_formats value_formatu internal_page_max1k leaf_page_max1k memory_page_max64k allocation_size512 testutil_check session create session uri_collection key_formats value_formatu log enabledfalse + table_format_shared log enabledfalse testutil_check session create session uri_local key_formats value_formatu + uri_local table_format_shared testutil_check session create session uri_oplog key_formats value_formatu + uri_oplog table_format_shared dont log stable timestamp table know timestamp stored checkpoint code could something similar behind configuration option allow format specified command line;2018-03-26T04:29:00.000+0000;Major - P3;2.0;1;0;4
WT;WT-3839;document undefined behavior range truncate overlaps inserts moment range truncate started range keys parallel another transaction inserts key range behavior well defined conflict may detected transactions may permitted commit commit crash recovery runs result may different cache crash;2018-01-11T04:52:44.000+0000;Major - P3;2.0;1;0;4
WT;WT-3917;enhance wt_cursorreserve documentation around commit visibility current documentation http source wiredtiger com develop struct_w_t___c_u_r_s_o_r html#a3acc1fd180c4a4220b459734305c90a6 wt_cursorreserve doesnt explain commit transaction longer references reserved slot transactions transaction snapshot longer conflict reserve operation e wt_update structure created part reserve operation transaction id set wt_txn_none transaction commit;2018-02-15T03:28:31.000+0000;Minor - P4;2.0;0;0;7
WT;WT-4559;create marker file test leaves database corrupted fixing wt 4515 little endian wt datafile dump evergreen task progress failed later stage trying listtest_baseconfig directory unknown configuration key detected calling wiredtiger_open https evergreen mongodb com task wiredtiger_little_endian_dump_datafile_little_endian_patch_cfa79fce1d1e5371311cc2bf2e9114f2944ee0c7_5c5a071f2fbabe7db01fe35e_19_02_05_21_58_56 noformat 2019 02 06 104627 241 libs wt_test libs wt_test test_baseconfig test_baseconfig test_baseconfig 0 2019 02 06 104627 839 libs wt_test libs wt_test test_baseconfig test_baseconfig test_baseconfig 0 2019 02 06 104628 427 1549410388427249 973820x7fbf3b4bc740 wiredtiger_open config_check_search 70 unknown configuration key foo invalid argument 2019 02 06 104628 427 wt invalid argument 2019 02 06 104628 427 failed list libs wt_test libs wt_test test_baseconfig test_baseconfig test_baseconfig 0 directory exiting 2019 02 06 104628 441 test evergreen dump_wt_datafiles sh 21 2019 02 06 104628 451 command failed command pid37954 encountered problem exit status 1 2019 02 06 104628 453 task completed failure noformat wt_test artifacts found dependent evergreen task generate datafile little endian;2019-02-06T02:58:33.000+0000;Major - P3;2.0;1;0;4
WT;WT-4571;explore performance improvement __wt_txn_id_alloc analysing performance ycsb 100update workload high performance machines acquiring spinlock __wt_txn_id_alloc shown latent bottleneck wiredtiger;2019-02-11T05:03:47.000+0000;Major - P3;2.0;1;0;4
